en_wiki,requests,occupation,logvar
Peter_Gabriel,52409,"singer,musician,singer-songwriter",0.13900523513107513
Karen_Carpenter,52280,"singer,jazz musician",0.2957739090414536
Rick_Rubin,52138,"record producer,musician",0.24002144186584212
Tim_Curry,52061,"composer,singer",0.1380160483955857
JoJo_(singer),51908,"singer,singer-songwriter,composer,musician",0.25033254686207235
Joe_Pesci,51778,musician,0.19376999562345293
Jess_Glynne,51590,"singer,woman composer",0.22707722968637756
Brendon_Urie,51567,"singer,singer-songwriter,musician,multi-instrumentalist,guitarist,songwriter,pianist",0.14620250394557893
Fawad_Khan,51404,singer,0.23624280514020243
David,51334,singer,0.1254505467366062
T.I.,51330,"musician,songwriter,rapper",0.1170541528504085
Bon_Scott,51172,"singer-songwriter,singer,musician",0.27249591827194347
Blake_Jenner,50984,singer,0.2263959068458652
Bob_Ezrin,50926,"record producer,musician",1.7571657549718485
"Carlos_Pena,_Jr.",50894,singer,0.7361463091195628
Shruti_Haasan,50883,"singer,composer",0.1629503476608698
Randy_Meisner,50866,"musician,singer,songwriter,singer-songwriter,composer",0.3870115898281103
Michelle_Dockery,50780,"singer,jazz musician",0.3196617306668839
Angus_Young,50757,"guitarist,composer",0.186328765965337
James_Marsden,50718,singer,0.11691867010143749
Sophia_Loren,50681,singer,0.15184530469061533
Norah_Jones,50656,"pianist,singer-songwriter,jazz musician",0.09912846890975556
Hayley_Williams,50624,"singer-songwriter,musician",0.2642550177441671
Rachel_Platten,50570,singer-songwriter,0.1292200206434234
Heidi_Klum,50471,"singer,musician",0.14141477098821828
Katey_Sagal,50463,singer-songwriter,0.11129985830530213
Louis_Farrakhan,50386,singer,0.35667508422887934
Diane_Keaton,50367,singer,0.13096187353336955
Tracy_Chapman,50324,"singer-songwriter,singer,composer,musician,guitarist",0.08683022791666942
Chyna,50187,singer,0.07210071974267014
Theo_James,50122,musician,0.09732849191208458
Cody_Simpson,49945,"singer-songwriter,musician",0.13664101544858867
Pyotr_Ilyich_Tchaikovsky,49910,"composer,conductor",0.10656848250547812
Katharine_McPhee,49793,"singer,composer,musician,singer-songwriter",0.3389448988143061
Donnie_Wahlberg,49722,"singer,musician",0.17687730671493973
Leonard_Cohen,49622,"singer-songwriter,musician",0.0843736671842616
Emily_Browning,49571,singer,0.08484081207751844
Morrissey,49507,"composer,singer,musician,singer-songwriter",0.1171277984544874
Jet_Li,49445,singer,0.05757197152809404
Tinashe,49420,singer-songwriter,0.11555052175761292
Carice_van_Houten,49339,singer,0.31367333845912904
Nick_Cannon,49183,"musician,rapper",0.14085005373877993
Missy_Elliott,49078,"singer-songwriter,composer,rapper",0.2496137146427612
Connie_Britton,49062,singer,0.2601839892852552
John_Belushi,49019,musician,0.12873657553522175
Fred_Rogers,48988,composer,0.3608709035787097
Van_Morrison,48945,"guitarist,composer,musician",0.24914746937644813
Big_Sean,48892,rapper,0.13714206717653943
Ritchie_Valens,48875,"singer,singer-songwriter,composer",0.5181369479455875
Fred_Armisen,48800,musician,0.19046851143954052
Stevie_Ray_Vaughan,48704,"guitarist,singer-songwriter,composer",0.1538221087068316
DJ_Yella,48703,"club DJ,disc jockey",0.09574970515743221
David_Foster,48679,"composer,songwriter",0.11825816317493254
Tom_Waits,48645,"singer-songwriter,singer,composer,pianist,guitarist",0.12051156691595916
Shania_Twain,48530,"singer,musician",0.09824220490666516
Jennifer_Hudson,48440,"musician,singer",0.13695467449580415
Melanie_Martinez_(singer),48418,singer,0.11610333848209897
Nat_King_Cole,48337,"singer-songwriter,pianist,jazz musician",0.3211338461657411
Jackson_Browne,48085,"singer-songwriter,singer,musician,songwriter,guitarist",0.35967065711515894
Lucy_Hale,48061,"singer,musician",0.10203664166156065
Antonio_Banderas,48054,singer,0.08956543520444003
Harry_Belafonte,48039,singer,0.34628883940891486
Rob_Zombie,48007,"singer-songwriter,musician",0.14782963887638742
Patrick_Wilson_(American_actor),47889,singer,0.0909184464800841
Frankie_Muniz,47833,"composer,musician",0.16215334841833046
Bebe_Rexha,47752,"singer,songwriter",0.08697770535210332
Erykah_Badu,47686,"singer,singer-songwriter,composer,jazz musician",0.14366583216563913
John_Denver,47663,"singer-songwriter,singer,composer,musician,songwriter,guitarist,record producer",0.1574679768592976
Joe_Perry_(musician),47474,"guitarist,musician",0.6491889080207361
Bruce_Dickinson,47447,"singer-songwriter,composer",0.42953747483585586
Ella_Fitzgerald,47365,"singer-songwriter,composer,conductor,bandleader,jazz musician",0.29319384163231393
Caity_Lotz,47247,singer,0.10883284644898915
Richard_Harris,47207,"singer,singer-songwriter",0.11366050373541349
Bryan_Adams,46959,"singer,singer-songwriter,guitarist,bassist,composer,musician",0.13653925052185367
Tory_Lanez,46942,rapper,0.2082343569489875
Bonnie_Raitt,46858,"singer,singer-songwriter,composer,guitarist,record producer",0.5133722882187541
Meat_Loaf,46847,"singer,musician",0.12078665362641773
Raven-Symon%C3%A9,46782,"singer,singer-songwriter,composer,musician",0.3028810107018724
M%C3%98,46677,"singer,musician,singer-songwriter",0.07035033863740076
Michael_Cera,46664,musician,0.09790475223709827
Evan_Rachel_Wood,46662,"singer,musician",0.12114638377703076
Arabian_Prince,46537,disc jockey,0.09662578949053116
Killer_Mike,46528,"musician,songwriter,rapper",0.39005933788637914
Paul_Allen,46522,"musician,record producer",0.12435535563730353
Katherine_McNamara,46486,"singer,songwriter",0.12279060599366287
Israel_Kamakawiwo%CA%BBole,46406,singer,0.17824818968940978
Don_Johnson,46393,singer,0.13445589888597817
Katie_Cassidy,46372,singer,0.06989013984536728
Henry_Rollins,46286,"musician,singer-songwriter",0.15306167511099156
Will.i.am,46263,"singer-songwriter,rapper",0.13670625554020294
Aaron_Carter,46256,singer-songwriter,0.4397642984043974
Miranda_Cosgrove,46149,"singer,songwriter,musician",0.14094803652452523
Queen_Latifah,46125,"singer-songwriter,composer,jazz musician,rapper,singer,songwriter",0.15802882235766702
Mel_B,46111,"singer,musician,singer-songwriter",0.16471077189176253
Traci_Lords,46025,singer,0.11632838336691194
Roger_Waters,45964,"composer,singer-songwriter,guitarist,singer",0.10875230033634281
Doris_Day,45908,"singer,jazz musician",0.18428566925271855
Cyndi_Lauper,45736,"singer,singer-songwriter,composer",0.11308096946048181
Josh_Groban,45693,"singer,musician,opera singer",0.1375180383397526
Mandy_Moore,45637,"singer,singer-songwriter",0.09848465859128439
Janelle_Mon%C3%A1e,45630,"singer-songwriter,composer",0.4115477983754504
Cillian_Murphy,45609,"composer,musician",0.10329799663630213
Cat_Stevens,45581,"musician,singer-songwriter,singer,guitarist",0.09772570496141597
Bing_Crosby,45535,"singer,jazz musician",0.19618192906167184
Andra_Day,45477,singer,0.732214778557032
Jerry_Lewis,45412,"singer-songwriter,musician,composer",0.2049425594060792
Jason_Schwartzman,45330,"composer,musician",0.2061104539460004
Peter_Sellers,45314,bajista,0.1988656710255178
Eartha_Kitt,45254,"singer,jazz musician",0.5318704585894426
Tara_Strong,45140,singer,0.16281060527333321
Geri_Halliwell,45096,singer,0.24395910113231556
Jeff_Hardy,45072,"singer-songwriter,musician,composer",0.07859783849568623
Phil_Anselmo,44987,"singer,musician",0.646406904854377
Victor_Garber,44885,"singer,musician",0.10971869828250147
Jack_Antonoff,44852,"singer-songwriter,composer",0.5295641093619693
Joan_Jett,44846,"guitarist,singer,composer,musician,singer-songwriter,record producer",0.17235697106896447
Gucci_Mane,44813,"rapper,musician",0.21046085677410614
Ashley_Tisdale,44651,"singer,singer-songwriter,composer",0.153122762510305
Tyrese_Gibson,44616,"singer,musician,rapper",0.16919581206489456
Tom_Jones_(singer),44527,singer,0.12172431331576905
Scott_Weiland,44526,singer,0.17669109186468854
The_D.O.C.,44512,"musician,rapper",0.10420314112056585
Billie_Joe_Armstrong,44462,"singer-songwriter,musician",0.11622052923318393
Derek_Hough,44454,"singer,musician",0.3408961333053045
Toni_Braxton,44423,"singer,singer-songwriter,musician,composer",0.23622591287556333
Lucy_Lawless,44369,singer,0.08892315001715491
Tim_Robbins,44248,musician,0.13489139592129235
Little_Richard,44108,"singer,pianist,musician,songwriter",0.21320213350918343
Kamal_Haasan,44073,singer,0.22225386092466626
Kris_Kristofferson,43992,"singer-songwriter,singer,composer,guitarist",0.16104160055611066
Joni_Mitchell,43968,"singer,songwriter,singer-songwriter,musician,guitarist",0.12403880057034486
Joey_Alexander,43962,jazz musician,1.5015143348787579
John_Frusciante,43940,"guitarist,singer-songwriter,singer",0.10092292915111305
Juliette_Lewis,43870,"singer,musician",0.18735898181913355
Ty_Dolla_Sign,43840,"musician,rapper",0.230897313861551
Maya_Rudolph,43815,"singer,musician",0.17577802666966247
Tove_Lo,43763,"singer,songwriter,composer",0.08997928089963594
Roy_Orbison,43758,"singer,musician,guitarist,composer",0.13262107974411097
Idina_Menzel,43746,"singer,composer,musician,songwriter,singer-songwriter",0.15800666192516788
Mickey_Rooney,43696,singer,0.19851352500628294
Jackie_Gleason,43679,musician,0.46708430678361845
David_Guetta,43581,"disc jockey,record producer,musician",0.08937321073162792
Chelsea_Manning,43497,musician,0.2680732772333563
Liza_Minnelli,43374,singer,0.17033492085191876
Jonathan_Groff,43226,singer,0.24277559915795743
Bernie_Leadon,43211,"composer,singer,bajista,songwriter,singer-songwriter,mandolinist",0.4580415626926849
Alexa_Vega,43103,singer,0.17402065071069614
Adam_Lambert,43096,"singer-songwriter,musician",0.07777251760211787
Ricky_Martin,42988,singer,0.09606755310900107
Alan_Greenspan,42939,jazz musician,0.22993023186214337
Ted_Nugent,42858,"guitarist,musician",0.38355548510012705
Bono,42796,"singer-songwriter,singer,musician",0.1223216890774729
Annie_Lennox,42774,singer,0.2126673144703077
Elliott_Smith,42725,"singer-songwriter,singer,composer",0.133886855463165
Andy_Dick,42691,composer,0.4376220415452019
Ghostface_Killah,42653,"musician,rapper",0.2707012272888956
French_Montana,42564,rapper,0.22587131548347852
Gene_Simmons,42543,"guitarist,singer,singer-songwriter,composer,songwriter,record producer",0.19379070259254466
Charlotte_Gainsbourg,42491,"musician,singer",0.09594412063158321
Mike_Huckabee,42483,musician,0.4514661277501426
Imelda_Marcos,42389,singer,0.5002422539119199
Sophie_Marceau,42383,singer,0.2883966907309951
Solange_Knowles,42379,"singer-songwriter,composer,singer,songwriter,musician",0.3703095167365564
Vanessa_Paradis,42289,singer,0.1064276235704861
Himesh_Reshammiya,42208,composer,0.4140071837839778
Ludacris,42181,"musician,rapper",0.10023351766703689
Glen_Campbell,42162,"guitarist,singer,musician",0.24135720028330968
Jack_White,42119,"guitarist,singer,composer,musician,mandolinist",0.12423781209592225
Emily_Osment,41999,"singer-songwriter,singer",0.2289986127679986
Phil_Spector,41879,"record producer,composer,musician",0.18076604914842195
Mika_(singer),41867,"singer-songwriter,singer",0.10426571490352292
Gene_Kelly,41740,singer,0.2316555424676246
Debbie_Reynolds,41736,"singer,musician",0.3216270917727397
Tyler_Perry,41696,songwriter,0.17341043753838759
Nathan_Lane,41662,singer,0.2945966411714899
Barry_Gibb,41609,"singer,composer,songwriter,guitarist,musician",0.13008474663153835
Lea_Michele,41604,"singer,composer,musician,singer-songwriter",0.18272660161297266
Machine_Gun_Kelly_(rapper),41561,rapper,0.15171601335995755
Amy_Lee,41508,"singer,singer-songwriter,musician,composer,record producer",0.10445525621253944
Jhen%C3%A9_Aiko,41508,"composer,singer-songwriter",0.09608420026392747
James_Hetfield,41453,"guitarist,singer-songwriter,singer,composer,musician,drummer",0.1454637295553356
Fats_Domino,41452,"singer,pianist,jazz musician",0.6107180761413513
Dinah_Shore,41415,singer,0.4712114881244235
Robbie_Williams,41359,"singer,singer-songwriter",0.09452281519785477
G-Dragon,41353,singer,0.03739798406118055
David_Cross,41333,singer,0.13707951967908985
Rick_Astley,41282,"singer-songwriter,musician",0.15580071247651578
Paul_Robeson,41240,"singer,musician",0.5531086169936628
Jerry_Lee_Lewis,41218,"singer,pianist,composer,musician,singer-songwriter",0.19734338801437015
Haley_Reinhart,41190,"singer-songwriter,jazz musician",0.46346013648506496
Jeff_Daniels,41168,musician,0.13785874544923138
Carlos_Santana,41089,"guitarist,singer-songwriter,singer,composer",0.15587020106546942
Rick_Ross,41051,"musician,rapper",0.12065601872583175
Win_Butler,41049,"songwriter,singer,composer",1.034536597634356
Ray_J,40833,singer,0.14954524396896812
Fred_Astaire,40810,"singer,musician",0.242358269818285
Carol_Burnett,40779,singer,0.4599422254966795
Deadmau5,40707,"musician,composer,disc jockey",0.10755507832755444
Shreya_Ghoshal,40627,"singer,composer",0.2459640993413707
Enya,40619,"singer,songwriter,composer",0.09049572929349488
Patti_Smith,40608,"singer-songwriter,guitarist",0.129309214413416
Charli_XCX,40560,singer-songwriter,0.20922623071600294
Nelly,40510,"musician,singer,songwriter,rapper",0.12661355829982993
Dove_Cameron,40490,"singer,musician",0.11825666871320734
Flo_Rida,40419,"musician,rapper",0.11784758541705687
Andy_Griffith,40413,"singer,musician,singer-songwriter",0.39420753718079327
Sage_Stallone,40413,composer,0.2201489987899776
David_Arquette,40336,composer,0.12394553555701517
Usher_(singer),40286,"singer,singer-songwriter,musician,composer",0.1074279094179904
Jordin_Sparks,40214,"singer-songwriter,composer",0.3863755507489728
Joss_Whedon,40188,composer,0.09069725173898197
Sid_Vicious,40117,"singer,composer,musician",0.17564482444967028
Nujabes,40062,"disc jockey,jazz musician",0.16107007770735826
IU_(singer),39923,singer,0.1095701664804705
Alyssa_Milano,39917,singer,0.12333610708588386
Lee_Byung-hun,39860,singer,0.1725471993218392
Michael_McKean,39796,"composer,musician",0.3057889331578927
Dan_Aykroyd,39756,singer,0.12553575849266438
Billy_Idol,39637,"singer,songwriter,musician",0.190217329927654
Tommy_Chong,39631,musician,0.15200477120361705
Kid_Rock,39621,"singer-songwriter,musician",0.20022609299548633
Phoebe_Cates,39589,singer,0.23747832362217322
Penn_Badgley,39535,singer,0.13644620340247532
Andr%C3%A9_3000,39522,"singer-songwriter,musician,rapper",0.16127899933546774
Brandy_Norwood,39473,"singer,singer-songwriter,composer,musician",0.13645753242032532
John_Bonham,39408,"drummer,composer",0.12510389134114794
Vanessa_L._Williams,39399,singer,0.14949437890626932
Timbaland,39362,"singer,composer,record producer,rapper",0.10047572793116716
Audie_Murphy,39287,"songwriter,composer",0.23577916238469102
Hank_Williams,39199,"singer-songwriter,singer,musician,yodeler",0.1756386708559847
Bobbi_Kristina_Brown,39178,singer,0.20853805796603284
Rebecca_Ferguson_(singer),39137,"singer-songwriter,singer",0.11133610264032237
George_Frideric_Handel,39132,composer,0.21770878859529327
Josh_Homme,39119,"guitarist,singer,singer-songwriter,composer",0.27234740699064264
Josephine_Baker,39117,"singer,jazz musician",0.37291009111610834
Elizabeth_McGovern,39108,"singer-songwriter,composer",0.3005887380317607
Jack_Garratt,39097,"singer-songwriter,multi-instrumentalist,record producer",0.6984184537195595
Mandy_Patinkin,39079,singer,0.14795205774447728
Sam_Cooke,39066,"singer,musician",0.18327370741311405
L._Ron_Hubbard,39038,musician,0.1573878194453383
Debbie_Harry,39003,"singer,singer-songwriter,composer,musician",0.12271584913790234
Haley_Bennett,38944,"singer,musician",0.533153041995448
Eddie_Vedder,38830,"singer-songwriter,guitarist,singer",0.15061861147088076
Kelly_Rowland,38762,"singer,singer-songwriter,composer,musician",0.1794207659135599
Cory_Monteith,38758,"singer,musician",0.15609924477336035
Park_Shin-hye,38687,singer,0.07170957495387324
Peggy_Lipton,38671,singer,0.2799994065652687
Kapil_Sharma_(comedian),38657,singer,0.26092050901784253
Garth_Brooks,38647,"singer-songwriter,musician",0.2960237034977451
Busta_Rhymes,38577,"musician,rapper",0.11023541206403036
Damon_Albarn,38564,"guitarist,singer,musician,composer",0.10516632243759354
John_Coltrane,38530,"bandleader,composer,conductor,saxophonist,jazz musician",0.15263122435143814
David_Hasselhoff,38529,singer,0.15662291019268004
Waylon_Jennings,38515,"guitarist,singer,singer-songwriter,musician,composer",0.3623432429236332
Megan_Mullally,38512,singer,0.18167358889051086
Siddharth_(actor),38424,singer,0.23262227670750535
Daya_(singer),38356,singer,0.16986841126020868
Marc_Anthony,38355,singer,0.12840533982967198
Mark_Knopfler,38346,"singer-songwriter,guitarist,singer,musician,composer",0.11476330608666858
Sean_Lennon,38327,"singer,composer",0.324669679237038
Laura_Bailey_(voice_actress),38279,singer,0.11511345610163154
Lily_Allen,38272,"singer,singer-songwriter",0.12046307597794045
Chief_Keef,38205,rapper,0.2399206237302287
