en_wiki,requests,instance_of,logvar
Bagheera,19490,fictional animal character,0.47149750593426454
Jezebel,19459,human biblical character,0.17441006259981043
Raijin,19383,deity,0.33378905920446494
Metatron,19375,"archangel,Angel of the Presence,angel in Christianity",0.11849188406463486
Bishop_(comics),19324,"fictional human,superhero",0.2653363673140023
Clover_(creature),19293,"fictional character,monster",0.44986202979441264
Mars_(mythology),19287,"deity,mythical character",0.1614669828052109
Saul,19274,human biblical character,0.18025890164631214
Celestial_(comics),19199,fictional character,0.16394441495092021
Maggie_Greene,19190,fictional character,0.41592568341642333
Maat,19183,mythical character,0.18538181316381547
Spock,19178,fictional character,0.14100676825344866
Mephistopheles,19173,"fictional character,chort",0.1361356713285154
Esther,19129,human biblical character,0.19644998390673143
Agent_X_(Marvel_Comics),19116,"fictional character,superhero",0.6231129196240716
Thomas_the_Tank_Engine,19095,fictional character,0.1953695810846063
Adam,19045,human biblical character,0.11168748952123418
Calypso_(mythology),19028,"Okeanid,water deity",0.19676934850020383
Charon_(mythology),18977,Greek deity,0.19110026976064348
Joshua,18966,human biblical character,0.122465195070195
Ajax_(mythology),18963,mythical character,0.17808590926096293
Azrael_(comics),18963,fictional character,0.25558291313912535
Hope_Summers_(comics),18950,"mutant,superhero",0.4328626413941682
Erebus,18939,Greek primordial deity,0.13702747337482438
Monica_Reyes,18929,fictional human,0.38963131117238303
Daario_Naharis,18815,Game of Thrones character,0.6175816666156486
War_Machine,18785,"fictional character,superhero",0.15964930659401502
Diana_(mythology),18769,"mythical character,deity",0.18484754543294124
Ryu_(Street_Fighter),18766,fictional character,0.21885475799819468
Ron_Swanson,18756,fictional human,0.19458579555176786
Red_Skull,18752,"fictional character,supervillain,mutate",0.19614491326001232
Aragorn,18732,Dúnedain,0.12293889677873936
C%C3%BA_Chulainn,18701,fictional human,0.20952035472900057
Garrison_Kane,18667,"supervillain,superhero",0.7352705537337358
Donald_Duck,18664,"fictional duck,funny animal",0.14983133814841632
Kenny_McCormick,18639,fictional human,0.4006912437691488
Hannibal_King,18637,"vampire in Marvel Universe,fictional human,superhero",0.4898453777608573
Squirrel_Girl,18619,"fictional human,superhero",0.2998791765127539
Andromeda_(mythology),18617,mythical character,0.15549785662284546
Collector_(comics),18591,supervillain,0.19481276185828209
Hawkman_(Carter_Hall),18490,fictional character,0.16768023062702347
Izzie_Stevens,18450,fictional human,0.24127143541818213
Ant-Man_(Scott_Lang),18423,"fictional human,superhero,comic character",0.1584254292967885
Drax_the_Destroyer,18364,"fictional character,superhero",0.12231107300299916
Iris_West_Allen,18335,fictional character,0.15906081676394976
Lauren_Cooper,18316,fictional character,0.5390348155873085
Wasp_(comics),18299,"fictional character,mutate,superhero",0.12118884871536799
Pygmalion_(mythology),18233,mythical character,0.18759296294682243
Nate_Grey,18227,"mutant,superhero",0.49566447644810757
William_Stryker,18221,supervillain,0.22229944156801332
Uriel,18151,"archangel,Angel of the Presence,angel in Christianity",0.13284100613968466
Chewbacca,18148,"character from Star Wars,Wookiee",0.1739059640603966
Asclepius,18148,Greek deity,0.18892429741344685
He-Man,18121,fictional character,0.13459761318925767
Gorgon,18120,water deity,0.14404079129371006
Tyrion_Lannister,18089,"literary character,television character,fictional human",0.15054997853562901
Beast_(comics),18057,"mutate,mutant,superhero",0.17542835889197395
Darth_Maul,18010,fictional humanoid,0.1986540399219493
Swamp_Thing,17959,fictional human,0.22816444064244845
Leslie_Thompkins,17954,fictional character,0.22350574628841913
Steve_Trevor,17932,fictional character,0.09020902377921829
Irene_Adler,17925,fictional human,0.12532842886505266
Cheshire_Cat,17834,"fictional cats and other felines,fictional character",0.16919593441381323
Oliver_Queen_(Arrow),17814,fictional character,0.16168495846221337
Homer_Simpson,17764,"fictional human,animated character,television character",0.17010922488701605
Flash_Gordon,17754,fictional character,0.18665059490607722
Ghost_Rider_(comics),17748,"fictional character,superhero",0.1439283016380765
List_of_water_deities,17674,water deity,0.1632405863350757
Mister_Sinister,17662,"supervillain,comic character",0.23500102787953767
Soma,17654,deity,0.11365505679308653
M._Bison,17617,fictional character,0.2519057207920481
Lois_Lane,17614,"fictional human,fictional character",0.12673928449677302
Phaethon,17612,mythical character,0.7396686283712737
Jack_Sparrow,17602,fictional human,0.11224611561866953
General_Zod,17566,"supervillain,Kryptonian",0.1364912270967699
Hyperion_(mythology),17546,"deity,Titan",0.14177055735031385
Pluto_(mythology),17492,deity,0.34915583953584595
Ivan_Drago,17479,fictional character,0.1661304388441108
Lady_Justice,17473,deity,0.1648307099130201
Penguin_(comics),17463,"fictional character,supervillain",0.12514343486407895
Wallace_and_Gromit,17463,animated character,0.18803951058060592
Franklin_Richards,17445,"fictional human,superhero",0.19199181034952564
Thomas_Wayne,17387,fictional character,0.18984920989798898
Ahsoka_Tano,17350,character from Star Wars,0.17819059767611956
Daisy_Johnson,17347,"mutant,superhero",0.12070266115765706
Isaiah,17301,human biblical character,0.1299664409174258
Fonzie,17293,fictional human,0.1470656094124248
Scarecrow_(DC_Comics),17264,"comic character,supervillain",0.12903415111736158
N%C4%81ga,17260,"mythological serpent,water deity",0.09634066435349141
Eris_(mythology),17256,"goddess,Greek deity",0.169779364207729
Cersei_Lannister,17173,"Game of Thrones character,A Song of Ice and Fire character,fictional human",0.15289040754847072
Lone_Ranger,17166,fictional human,0.2776707519210264
Charlie_(Street_Fighter),17157,fictional character,0.3973543879003392
Morgan_Jones_(The_Walking_Dead),17155,fictional character,0.39349811996939343
Jack_Ryan_(character),17151,fictional character,0.18388964053325862
Tiamat,17112,"fictional character,goddess,water deity",0.14831796190381594
Sebastian_Shaw_(comics),17088,supervillain,0.22856379194697954
Katniss_Everdeen,17074,fictional character,0.15667285991998744
David_North_(comics),17070,"supervillain,superhero",0.29687415164509706
Scheherazade,17036,fictional character,0.15914513478204187
Borat_Sagdiyev,17024,fictional character,0.2912109183052063
Blue_Beetle,17015,superhero,0.23186358803189852
Don_Juan,17014,conceptual character,0.14917012808672195
Claire_Temple,17012,fictional character,0.14478413571669205
Tigress_(DC_Comics),16981,fictional character,0.14178930938806017
Mary_Jane_Watson,16885,"fictional human,comic character,film character",0.12437798634047108
Tengu,16836,mythical creature,0.11622009133295354
Groot,16833,"supervillain,superhero",0.1701628666415983
R2-D2,16827,character from Star Wars,0.17392163321093582
Marduk,16786,water deity,0.1528228872448776
Percy_Jackson,16759,"fictional human,protagonist,demigod",0.11907100233590338
Isaac,16740,human biblical character,0.13252659017591134
Flying_Dutchman,16731,fictional character,0.14590860738897
Andrei_Nikolayevich_Bolkonsky,16719,fictional character,0.7074045054235674
Whore_of_Babylon,16697,human biblical character,0.1268501359622466
Abraham_Van_Helsing,16669,fictional human,0.12790842473701658
Jay_Gatsby,16666,fictional human,0.35505728378312706
Black_Bolt,16659,"fictional character,superhero",0.16890550535720425
Maleficent,16627,fictional character,0.1565301046665035
The_Governor_(The_Walking_Dead),16594,fictional human,0.35307700039315204
James_T._Kirk,16548,fictional human,0.16145353513337274
Tenth_Doctor,16532,"The Doctor,fictional character",0.19260098833087858
Noob_Saibot,16527,fictional character,0.7081249135061014
Moira_MacTaggert,16494,fictional character,0.2029328147085666
Alfred_Pennyworth,16490,fictional character,0.15527238175987554
Penny_(The_Big_Bang_Theory),16445,fictional human,0.1868071719141005
Proteus,16418,"Greek sea god,mythical character,water deity",0.16376688441671255
Maneki-neko,16399,mythical creature,0.20152682772969335
Paris_(mythology),16397,mythical character,0.16863570178726836
Booster_Gold,16368,fictional character,0.13751429821234468
Parvati,16351,"fictional character,Devi",0.1142878238963334
Twelfth_Doctor,16329,The Doctor,0.15953953431493878
Scylla,16321,water deity,0.17500948147799128
Big_Brother_(Nineteen_Eighty-Four),16300,fictional character,0.19096277917290924
Selene,16267,goddess,0.1585210224231284
Mr._Freeze,16256,"fictional human,supervillain",0.1624602454221578
Jay_and_Silent_Bob,16248,fictional character,0.1784486035296458
Saturn_(mythology),16230,deity,0.17012160970879944
Jabba_the_Hutt,16124,fictional character,0.1944397777038943
Raphael_(archangel),16063,"angel,Angels in Judaism,angel in Christianity",0.11802007583713453
Michael_Corleone,16061,fictional human,0.17284696803073407
Mister_Terrific_(Michael_Holt),16028,fictional character,0.5631250946413161
Vulcan_(Marvel_Comics),16021,"mutant,supervillain",0.22885567470869034
Buffalo_Bill_(character),15970,"fictional human,literary character,horror film character",0.2012025934984202
Gorilla_Grodd,15969,"fictional character,supervillain",0.14388652470469665
Optimus_Prime,15957,"Autobot,Decepticon",0.13116697583841017
Superboy_(Kon-El),15875,fictional human,0.1504466604249879
Anton_Chigurh,15875,fictional human,0.23539827040149244
Doctor_Bong,15792,fictional character,0.5160093320116099
Jeremiah,15786,human biblical character,0.14619334177445995
Seth,15770,human biblical character,0.1346364732137996
Silver_Fox_(comics),15759,"supervillain,superhero",0.29089261832735647
Solomon_Grundy_(comics),15757,fictional character,0.13776674256250437
Juno_(mythology),15756,"mythical character,deity",0.16415804606951281
Dwight_Schrute,15753,fictional character,0.23286598854996893
Ali_Baba,15724,fictional human,0.10802587483633076
Rachel_Green,15724,fictional character,0.14905383589523102
Black_Adam,15662,"fictional character,supervillain",0.14298136954157825
Brainiac_(comics),15635,supervillain,0.16519754718003674
Baloo,15606,fictional character,0.4479689134146685
Britannia,15598,"fictional human,national personification",0.1620061417943516
Lexie_Grey,15585,fictional human,0.2155053793929577
Ezekiel,15546,human biblical character,0.11605796010220777
Ahura_Mazda,15534,deity,0.10330629953581279
Doctor_Fate,15531,fictional character,0.15961517371264064
Nitro_(comics),15481,"mutate,supervillain",1.746384240087621
Sleipnir,15468,fictional horse,0.47786502944157633
C-3PO,15419,character from Star Wars,0.190393659055463
Lady_of_the_Lake,15411,mythical character,0.1613951747170551
Captain_Hook,15400,fictional human,0.13695499285585522
Adonis_Creed,15378,fictional human,0.20145545711401774
Ancient_One,15365,fictional character,0.13459258280729725
Sailor_Uranus,15329,fictional human,0.6448309242477354
Charlie_Brown,15321,fictional human,0.17410361446292155
Jar_Jar_Binks,15307,character from Star Wars,0.17981080116897608
Nyarlathotep,15303,"fictional character,Outer God",0.15286567865036937
Jane_Foster_(comics),15288,fictional character,0.17788113745976694
Tony_%22Duke%22_Evers,15281,fictional human,0.9482631422592014
Selene_(comics),15281,"supervillain,vampire in Marvel Universe,mutant,comic character",0.24692958982734595
Carol_Peletier,15275,fictional human,0.4767081921567266
Alex_Krycek,15262,fictional human,0.24066698319133525
Karen_Page,15250,fictional human,0.22614460951335932
Warpath_(comics),15248,"mutant,superhero",0.3542330807337496
Eleventh_Doctor,15235,The Doctor,0.15709742577060298
Paul_Bunyan,15183,fictional character,0.3063905771393947
Clara_Oswald,15183,character in the Doctor Who Universe,0.1616186125565867
Indigo_(comics),15175,fictional character,1.38529997547148
Scarlet_Spider,15174,"fictional character,superhero",1.1873479567733172
Joey_Tribbiani,15165,fictional human,0.20353076837349082
Khan_Noonien_Singh,15164,fictional human,0.24614510552887486
Joe_Chill,15163,"fictional character,supervillain",0.483440520790108
Chaos_(mythology),15150,Greek primordial deity,0.1754931139890464
Olivia_Benson,15049,fictional human,0.3245237544981271
Bullseye_(comics),15030,"fictional character,supervillain",0.21508375175257557
Ronan_the_Accuser,14986,"fictional character,supervillain,Kree",0.14799184974357674
Davy_Jones_(Pirates_of_the_Caribbean),14974,fictional human,0.1417520539273379
Alex_Karev,14958,fictional character,0.29089178353747247
Harpy,14942,"fictional bird,water deity,Okeanid",0.16267895383086287
Hermes_Trismegistus,14929,fictional character,0.14140500045241353
Jessica_Rabbit,14857,"toon,character from Who Framed Roger Rabbit",0.33812622232876133
Nancy_Drew,14837,fictional human,0.18699886177691658
Toxin_(comics),14795,"fictional human,superhero",0.659735411029481
Hel_(being),14784,Norse mythical character,0.16086360057553165
Stick_(comics),14710,fictional character,0.2760321419998901
Gomer_Pyle,14685,fictional human,0.3165333546098402
Symbiote_(comics),14670,fictional character,0.22150457257863906
Ronald_McDonald,14652,"fictional character,mascot character",0.35641881871514847
Sekhmet,14637,mythical creature,0.1799665604849876
Guile_(Street_Fighter),14637,"game character,fictional character",0.26259297569310774
Sinbad_the_Sailor,14635,fictional character,0.13448936799701172
Bart_Simpson,14617,"fictional child,animated character,television character,fictional character",0.21903387035071695
Static_(DC_Comics),14588,fictional character,0.21256854127167402
Chiron,14588,"mythical character,centaur",0.23012875422552706
Vulcan_(mythology),14577,deity,0.18792207169110745
Uncle_Tom,14574,fictional character,0.20612903264361415
John_Doggett,14522,"fictional human,television character",0.2575500309951262
Human_Torch,14484,"fictional human,mutate,superhero",0.1491689207199326
Ziva_David,14478,fictional character,0.2595287647122165
L_(Death_Note),14464,fictional character,0.09042315607420734
Kermit_the_Frog,14450,fictional frog,0.27854442608557556
Barney_Stinson,14439,fictional character,0.1423755664519562
Neptune_(mythology),14435,"mythical character,water deity",0.20100512696480968
Spencer_Reid,14391,fictional human,0.2293718144357285
